audio_id,audio,gender,transcription
train_hindifullmale_01703_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01703_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," usake chembara se, eka kama umra, aura yaqInana khUbasUrata hasInA ke sAtha, usakI raMgInI para muhara lagAtI khato, kitAbata, aura chaMda tasvIreM, yAnI tasvIreM butAM, aura khAtUnoM ke khata़, marane se pahale hI kauna bachAegA, tujhe, merI miyAM majanU joshI "
train_hindifullmale_01704_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01704_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," yUM hara bAra, eka nayA murgA paka.Dane kI Adima ichChA, khUna ke bahAva meM shAmila rahatI thI "
train_hindifullmale_01705_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01705_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," magara paune tIna sAla se, vahI paMchanAmA banavAte, kaivaTIza DhUMDhate, jhUTha ke manogata auzAroM se, dhannAseThoM, ko dharAshAyI karate, kAfI Uba bhI hone lagI thI "
train_hindifullmale_01706_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01706_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," isake yahAM eka DaॉkTara haiM, mitrA, usakA bhAI pulisa meM hai, usake kAraNa, mitrA pulisa ko saMbhAla letA hai, aura jamakara vasUlatA hai "
train_hindifullmale_01707_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01707_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," yaha kAma samajho koI nabbe bAnave sAla se ho rahA hai, zyAdAtara behisAbI, magara piChale chAra pAMcha sAla se, DaॉkTara joshI ne, ghuTane badalane, nI riplesameMTa kI shalya chikitsA meM, khUba nAma aura nAmA kamAyA hai "
train_hindifullmale_01708_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01708_16000.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00802612, 0.00808716,
       0.00698853]), 'sampling_rate': 16000}",male," yAnI sAla ke tIna sau dina bhI gino, to nau karo.Da kI bikrI, DaॉkTaroM ke saMdarbha meM, bikrI shabda kahate, maiM isake aTa paTe prayoga para ha.NsA, implAMTa sameta, kitane hI kharche DAlo, tIna karo.Da se Upara kA munAfA to baiThegA hI "
train_hindifullmale_01709_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01709_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," muMha bichakAkara, maiMne use Adatana khArija karanA chAhA, magara usakI javAbI kArAvAI ne mere shaka kA palItA kara diyA "
train_hindifullmale_01710_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01710_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," eka mArmika Ashu kathA ke sahAre ilAja karavAkara bAhara nikala rahe, qasbAI marIza ke bila kI foTokaॉpI, usane alaga se karavA lI thI "
train_hindifullmale_01711_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01711_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," vArDa baॉiza aura narsoM ke sAmane, apanI mAlikA kA mullamA utAra, vaha bAra bAra mere ghuTane paka.Dakara, phUTa phUTakara rone lagA, aura maiMne to, kabhI kisI kA kuCha nahIM bigA.DA "
train_hindifullmale_01712_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01712_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," duniyA jahAM ke rAza baTorakara, jaba vaha mujhase milanA chAhatA, to maiM use kisI nae restrAM, pArka, yA sTeshana para Ane ko kahatA, na ki daphta़ra yA ghara, fona para use apanA, yA merA nAma lene kI manAhI thI "
train_hindifullmale_01713_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01713_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," kyoMki nijI taura para hamane, avishvAsa kI yaha ghuTTI pI rakhI thI, ki vaMsa ena inforameMTa, Alveza ena inforameMTa "
train_hindifullmale_01714_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01714_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male, maiM hara qImata usake phusalAne meM nahIM AnA chAhatA thA 
train_hindifullmale_01715_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01715_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," sone jAgane kI asAmAnyatA, aura khAne pIne kI aniyamitatA ne, ajIba taraha se, toMdiyala, aura natI jatana, havAbAza banA Cho.DA thA, morche para AkramaNa karane ke isa majabUra daste meM, hama ATha loga the "
train_hindifullmale_01716_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01716_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," kisI vidagdha latI kI taraha eka pakhavA.De ke bhItara hI, maiM usake sAtha mAmale kI, niTI griTIza meM utaratA jA rahA thA "
train_hindifullmale_01717_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01717_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," yaha eka haDiDyoM ke DaॉkTaroM kA geMga thA, jo TraumA aspatAla chalAtA thA, pAMcha, sama va yaska DaॉkTaroM kI bhAgedArI, jisakI rahanumAI DaॉkTara AkAsha joshI ke supurda thI, ऑpareshana kI kAgazI tasallI ke lie, zarUrI bAteM, vahAM pahale se hI maujUda thIM "
train_hindifullmale_01718_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01718_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," krIma kalara kI Chaha maMzilA bhavya imArata ke aMdara, bAhara ke foTogrAfsa, sabhI bhAgIdAra DaॉkTaroM kA sAMjhA noTa paiDa, sabhI DaॉkTaroM ke ghara ke pate, aura mobAyala naMbara, unake dvArA istemAla kI jAne vAlI, chamAchama gA.DiyAM "
train_hindifullmale_01719_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01719_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," tarIkA to jI ba.DA sIdhA hai, TraumA ke kesiza ko hAtha lagAne meM, dUsare asthi visheShaj~na Darate haiM "
train_hindifullmale_01720_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01720_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," roza ke do ghuTane ऑpareTa karatA hai, eka subaha, eka shAma, hareka kA De.Dha lAkha letA hai "
train_hindifullmale_01721_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01721_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," paThAna isa shahara meM, kyA itane bevakUfa loga haiM, jo apanI gA.DhI kamAI ko, Adhe dina ke ilAja meM u.DA deMge, hara chIza meM to DiskAuMTa mAMgate haiM "
train_hindifullmale_01722_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01722_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," infosisa meM kAryarata, apane kAlpanika chAchA ke ghuTane ke AropaNa ke silasile meM, vaha AkAsha joshI kI ghasITa likhAvaTa meM, saMbhAvita kharcha kA hastAkSharita parchA mujhe dikhA rahA thA "
train_hindifullmale_01723_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01723_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," mere sAmane, saba kuCha dina ke ujAle sA ujjvala thA, yA itanI roshanI to de hI rahA thA, ki DaॉkTara joshI ke kha.De kie, aMdhere chuhachuhA jAeM, aba koI guMjAisha nahIM thI "
train_hindifullmale_01724_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01724_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," mishana kI eka mazedAra bAta, DaॉkTara AkAsha joshI ke bachapana kI sareAma vApasI thI "
train_hindifullmale_01725_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01725_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," mukhabira ke lihAza se paThAna merA muMha lagA thA, magara hamAre ApasI tAlluqAta peshevara hI the "
train_hindifullmale_01726_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01726_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," mere sAtha kie, usake keseza ke hisAba se, maiM use eka saMkhyA paka.DA detA thA, jo usakI tAtkAlika pahachAna kA kAma karatI, kisI mukhaba़ira ko hamArA fona karanA to, usUlana hI nahIM banatA thA "
train_hindifullmale_01727_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01727_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," Arthika viShamatAeM paTAne ke rAste, saMsAdhana juTAne kI rAjya kI ghoShita nIti ke hama, haravAla purze the, to paThAna kI birA darI mAnava ke sAmAjika vyavahAra se utpanna, eka kuTila pUMjIvAdI lyUbrIkeMTa, usakA inAma to zAhira thA "
train_hindifullmale_01728_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01728_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," garmajoshI to dUra, DhaMga se bAta karane taka kI zarUrata hI nahIM samajhI gayI "
train_hindifullmale_01729_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01729_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," use pApA ke klaba ne spaॉnsara kiyA hai, speshala TreniMga ke lie "
train_hindifullmale_01730_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01730_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," maiM apanA pAva.DAla, haMgAnumA vastra jhA.Date hue dvAra para raMgolI DAla kara farsha se uThI hI thI, ki eka ऑTo thA, tuma ऑTo vAle se hindI meM phira aMgrezI meM, donoM meM jhaga.Da chuke the, taba maiMne bIcha meM vyavadhAna DAlA thA "
train_hindifullmale_01731_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01731_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," tUfAna to uThA thA, para eka pratiShThita parivAra kI maryAdA kI paraMtI meM dabA ढ़kA "
train_hindifullmale_01732_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01732_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," aura Aja bhora ke maTamaile dhuMdhalake meM, dhuMA hotI, tumhArI ChAyA se, phira vahI AvAza uThI hai, chalatA hU.N vanajA "
train_hindifullmale_01733_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01733_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," ina mahInoM meM, rabI fasala kI, kaTanI daunI kI, afarA tafarI machI hotI hai "
train_hindifullmale_01734_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01734_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," daravAze para, jIpa hai, TraikTara hai, threshara hai, pampiMga seTa hai, eka jo.DI baila haiM, bhaiMsa hai, jarsI gAya hai "
train_hindifullmale_01735_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01735_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," pUrA jIvana hI ja.Da se ukha.Da kara, isa tUfAna meM u.Da gayA "
train_hindifullmale_01736_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01736_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," registAnI bhaTakAvoM, aura pyAsa se trasta, maiM mAno una sarovaroM meM kUda pa.DA "
train_hindifullmale_01737_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01737_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," lekina mere khaYAla se nabbe pratishata loga, isa ilAke meM aise the, jo rozamarrA kI zindagI chalAne ke kaShToM ke mAre hI, sara nahIM uThA pAte the, to ve, aisA kaba sochate yA kara pAte, jo smagaliMga yA jAsUsI se ju.DA ho "
train_hindifullmale_01738_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01738_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," aba hamAre bachche, bAhara pa.Dhane lage haiM, to dera se byAha karate haiM, pa.DhI likhI bahueM A gayI haiM, to unhoMne gAMva AnA hI kama kara diyA hai "
train_hindifullmale_01739_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01739_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," saje saMvare, gaTharI bane mAsUma bachche, apane bhaviShyoM aura gRRihasthI samasyAoM se be khabara, nIMda meM DUbe, yA niMdAse, adhajage, pheroM ke sAtha ghUma rahe the "
train_hindifullmale_01740_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01740_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," itane haMgAme aura Kabara bheje jAne ke bAvajUda, ve gIdaDa kI taraha, chupachApa rAvale nAmaka apanI nAMda meM dubake rahe "
train_hindifullmale_01741_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01741_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," niShkriyatA aura gairazimmedArI dikhAI thI, sarakArI taMtra ne, aura rAvale meM rahane vAle, gAMva ke tathA kathita mAlikoM ne, jinake sArA gAMva paira pUjatA thA "
train_hindifullmale_01742_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01742_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," chAMdanI kA phIkA Aloka, jhauMpa.DI kI TUTe kUvale kI Chata meM se risatA huA, chamakIlI, kaTI chippiyoM kI shakla meM, kurajAM ke Adhe ugha.De bhUre ghAyala sharIra para ChiTakA huA thA "
train_hindifullmale_01743_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01743_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," jAte jAte tAkIda karanA nahIM bhUlI, meharAjI, eka bAta kahUM, hamAre pIra sAhiba se, tAvIza banavA lIjie, pUnama jI bilkula ThIka ho jAyeMgI "
train_hindifullmale_01744_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01744_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," jo loga mujhe aura gurU ko jAnate haiM, unheM isa rishte kI mAsUmiyata patA hai, jinheM kuCha nahIM mAlUma, unake lie thoDA sA iNTro Dakashana zarUrI hai "
train_hindifullmale_01745_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01745_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," tAjjuba kI bAta, qi bAta karane kA yaha DhaMga, unheM kisI ne sikhAyA nahIM hai, na unakI bAteM, dAdI ammA ke andAza qI hotI haiM "
train_hindifullmale_01746_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01746_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," aura na vaha bigaDe bachchoM kI taraha dekhate haiM, quCha alaga bAta hI dikhatI hai unameM, hara bAta tvarita, aura pratyunamati kI upaja jaisI "
train_hindifullmale_01747_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01747_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," baDI mushkila se paॉrkiMga milI, havA teza thI, samudra kI lahareM, phena ugalatI, dUra taka bAhara nikalakara lauTalauTa jAtIM, reta kA eka baDA bhAga, bhIgatA sUkhatA huA, ekasI niyati ko saha rahA thA "
train_hindifullmale_01748_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01748_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," hamameM se hara koI, idhara udhara dekhakara hI kesInA para nishAnA lagA rahA thA "
train_hindifullmale_01749_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01749_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," jaba hama apanI nAkAma koshishoM se lagabhaga hAra se gae the, tabhI eka lambA tagaDA, aura jhaka gorA nau javAna, jo kevala shaॉrTsa pahane thA, hamAre karIba AyA "
train_hindifullmale_01750_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01750_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," vAlekUma asallAma qefata, Alasaba tIka to aya, donoM pulisavAle sUDAnI the, aura unakI tIka aya sunakara lagA, ki unheM hindI, thoDI thoDI to AtI hI hai "
train_hindifullmale_01751_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01751_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," vaise bhI jahAM unhoMne bIcha saDaqa para kAra paॉrka kI thI, usake pIChe lambI katAra laga chukI thI "
